 ,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
GTM,North America,Guatemala,2020-02-23,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-24,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-25,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-26,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-27,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-28,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-02-29,18249868.0,,,,,,,,,,,,,,,,,,,,,
GTM,North America,Guatemala,2020-03-01,18249868.0,,,,,,,,,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-23,7552800.0,2.0,2.0,,,,,0.265,0.265,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-24,7552800.0,2.0,0.0,,,,,0.265,0.0,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-25,7552800.0,5.0,3.0,,,,,0.662,0.397,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-26,7552800.0,8.0,3.0,,,,,1.059,0.397,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-27,7552800.0,8.0,0.0,,,,,1.059,0.0,,,,,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-28,7552800.0,8.0,0.0,1.143,,,0.0,1.059,0.0,0.151,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-29,7552800.0,10.0,2.0,1.429,,,0.0,1.324,0.265,0.189,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-30,7552800.0,10.0,0.0,1.143,,,0.0,1.324,0.0,0.151,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-01-31,7552800.0,12.0,2.0,1.429,,,0.0,1.589,0.265,0.189,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-01,7552800.0,13.0,1.0,1.143,,,0.0,1.721,0.132,0.151,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-02,7552800.0,15.0,2.0,1.0,,,0.0,1.986,0.265,0.132,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-03,7552800.0,15.0,0.0,1.0,,,0.0,1.986,0.0,0.132,,,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-04,7552800.0,17.0,2.0,1.286,1,1,0.143,2.251,0.265,0.17,0.132,0.132,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-05,7552800.0,21.0,4.0,1.571,1,0,0.143,2.78,0.53,0.208,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-06,7552800.0,24.0,3.0,2.0,1,0,0.143,3.178,0.397,0.265,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-07,7552800.0,25.0,1.0,1.857,1,0,0.143,3.31,0.132,0.246,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-08,7552800.0,26.0,1.0,1.857,1,0,0.143,3.442,0.132,0.246,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-09,7552800.0,29.0,3.0,2.0,1,0,0.143,3.84,0.397,0.265,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-10,7552800.0,38.0,9.0,3.286,1,0,0.143,5.031,1.192,0.435,0.132,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-11,7552800.0,49.0,11.0,4.571,1,0,0.0,6.488,1.456,0.605,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-12,7552800.0,50.0,1.0,4.143,1,0,0.0,6.62,0.132,0.549,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-13,7552800.0,53.0,3.0,4.143,1,0,0.0,7.017,0.397,0.549,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-14,7552800.0,56.0,3.0,4.429,1,0,0.0,7.414,0.397,0.586,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-15,7552800.0,56.0,0.0,4.286,1,0,0.0,7.414,0.0,0.567,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-16,7552800.0,57.0,1.0,4.0,1,0,0.0,7.547,0.132,0.53,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-17,7552800.0,60.0,3.0,3.143,1,0,0.0,7.944,0.397,0.416,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-18,7552800.0,62.0,2.0,1.857,1,0,0.0,8.209,0.265,0.246,0.132,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-19,7552800.0,63.0,1.0,1.857,2,1,0.143,8.341,0.132,0.246,0.265,0.132,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-20,7552800.0,68.0,5.0,2.143,2,0,0.143,9.003,0.662,0.284,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-21,7552800.0,68.0,0.0,1.714,2,0,0.143,9.003,0.0,0.227,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-22,7552800.0,69.0,1.0,1.857,2,0,0.143,9.136,0.132,0.246,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-23,7552800.0,74.0,5.0,2.429,2,0,0.143,9.798,0.662,0.322,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-24,7552800.0,79.0,5.0,2.714,2,0,0.143,10.46,0.662,0.359,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-25,7552800.0,84.0,5.0,3.143,2,0,0.143,11.122,0.662,0.416,0.265,0,0.019,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-26,7552800.0,91.0,7.0,4.0,2,0,0.0,12.049,0.927,0.53,0.265,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-27,7552800.0,92.0,1.0,3.429,2,0,0.0,12.181,0.132,0.454,0.265,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-28,7552800.0,94.0,2.0,3.714,2,0,0.0,12.446,0.265,0.492,0.265,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-02-29,7552800.0,95.0,1.0,3.714,2,0,0.0,12.578,0.132,0.492,0.265,0,0.0,,,,,,,,,
HKG,Asia,Hong Kong,2020-03-01,7552800.0,96.0,1.0,3.143,2,0,0.0,12.711,0.132,0.416,0.265,0,0.0,,,,,,,,,
ISL,Europe,Iceland,2020-02-09,343360.0,,,,,,,,,,,,,,,,,,,,0,0
ISL,Europe,Iceland,2020-02-27,343360.0,,,,,,,,,,,,,,,,,,,,,
ISL,Europe,Iceland,2020-02-28,343360.0,1.0,1.0,,,,,2.912,2.912,,,,,,,,1,2.912,,,,
ISL,Europe,Iceland,2020-02-29,343360.0,1.0,0.0,,,,,2.912,0.0,,,,,,,,1,2.912,,,,
ISL,Europe,Iceland,2020-03-01,343360.0,3.0,2.0,,,,,8.737,5.825,,,,,,,,1,2.912,,,,
IND,Asia,India,2020-01-30,1393409033.0,1.0,1.0,,,,,0.001,0.001,,,,,,,,,,,,,
IND,Asia,India,2020-01-31,1393409033.0,1.0,0.0,,,,,0.001,0.0,,,,,,,,,,,,,
IND,Asia,India,2020-02-01,1393409033.0,1.0,0.0,,,,,0.001,0.0,,,,,,,,,,,,,
IND,Asia,India,2020-02-02,1393409033.0,2.0,1.0,,,,,0.001,0.001,,,,,,,,,,,,,
IND,Asia,India,2020-02-03,1393409033.0,3.0,1.0,,,,,0.002,0.001,,,,,,,,,,,,,
IND,Asia,India,2020-02-04,1393409033.0,3.0,0.0,0.429,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-05,1393409033.0,3.0,0.0,0.429,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-06,1393409033.0,3.0,0.0,0.286,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-07,1393409033.0,3.0,0.0,0.286,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-08,1393409033.0,3.0,0.0,0.286,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-09,1393409033.0,3.0,0.0,0.143,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-10,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-11,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-12,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-13,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-14,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-15,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-16,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-17,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-18,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-19,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-20,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-21,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-22,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-23,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-24,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-25,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-26,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-27,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-28,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-02-29,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
IND,Asia,India,2020-03-01,1393409033.0,3.0,0.0,0.0,,,0.0,0.002,0.0,0.0,,,0.0,,,,,,,,,
OWID_INT,,International,2020-02-07,,61.0,61.0,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-08,,61.0,0.0,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-09,,64.0,3.0,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-10,,135.0,71.0,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-11,,135.0,0.0,,,,,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-12,,175.0,40.0,25.0,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-13,,175.0,0.0,25.0,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-14,,218.0,43.0,22.429,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-15,,285.0,67.0,32.0,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-16,,355.0,70.0,41.571,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-17,,454.0,99.0,45.571,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-18,,542.0,88.0,58.143,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-19,,621.0,79.0,63.714,,,0.0,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-20,,634.0,13.0,65.571,2,2,0.286,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-21,,634.0,0.0,59.429,2,0,0.286,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-22,,634.0,0.0,49.857,2,0,0.286,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-23,,691.0,57.0,48.0,3,1,0.429,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-24,,691.0,0.0,33.857,3,0,0.429,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-25,,691.0,0.0,21.286,3,0,0.429,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-26,,705.0,14.0,12.0,4,1,0.571,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-27,,705.0,0.0,10.143,4,0,0.286,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-28,,705.0,0.0,10.143,6,2,0.571,,,,,,,,,,,,,,,
OWID_INT,,International,2020-02-29,,705.0,0.0,10.143,6,0,0.571,,,,,,,,,,,,,,,
OWID_INT,,International,2020-03-01,,705.0,0.0,2.0,6,0,0.429,,,,,,,,,,,,,,,
IRN,Asia,Iran,2020-02-19,85028760.0,2.0,2.0,,2,2,,0.024,0.024,,0.024,0.024,,,,,,,,,,
IRN,Asia,Iran,2020-02-20,85028760.0,5.0,3.0,,2,0,,0.059,0.035,,0.024,0,,,,,,,,,,
IRN,Asia,Iran,2020-02-21,85028760.0,18.0,13.0,,4,2,,0.212,0.153,,0.047,0.024,,,,,,,,,,
IRN,Asia,Iran,2020-02-22,85028760.0,28.0,10.0,,5,1,,0.329,0.118,,0.059,0.012,,,,,,,,,,
IRN,Asia,Iran,2020-02-23,85028760.0,43.0,15.0,,8,3,,0.506,0.176,,0.094,0.035,,,,,,,,,,
IRN,Asia,Iran,2020-02-24,85028760.0,61.0,18.0,8.714,12,4,1.714,0.717,0.212,0.102,0.141,0.047,0.02,,,,,,,,,
IRN,Asia,Iran,2020-02-25,85028760.0,95.0,34.0,13.571,16,4,2.286,1.117,0.4,0.16,0.188,0.047,0.027,,,,,,,,,
IRN,Asia,Iran,2020-02-26,85028760.0,139.0,44.0,19.571,19,3,2.429,1.635,0.517,0.23,0.223,0.035,0.029,,,,,,,,,
IRN,Asia,Iran,2020-02-27,85028760.0,245.0,106.0,34.286,26,7,3.429,2.881,1.247,0.403,0.306,0.082,0.04,4.87,,,,,,,,
IRN,Asia,Iran,2020-02-28,85028760.0,388.0,143.0,52.857,34,8,4.286,4.563,1.682,0.622,0.4,0.094,0.05,4.62,,,,,,,,
IRN,Asia,Iran,2020-02-29,85028760.0,593.0,205.0,80.714,43,9,5.429,6.974,2.411,0.949,0.506,0.106,0.064,4.61,,,,,,,,
IRN,Asia,Iran,2020-03-01,85028760.0,978.0,385.0,133.571,54,11,6.571,11.502,4.528,1.571,0.635,0.129,0.077,4.71,,,,,,,,
IRQ,Asia,Iraq,2020-02-24,41179351.0,1.0,1.0,,,,,0.024,0.024,,,,,,,,,,,,,
IRQ,Asia,Iraq,2020-02-25,41179351.0,1.0,0.0,,,,,0.024,0.0,,,,,,,,,,,,,
IRQ,Asia,Iraq,2020-02-26,41179351.0,5.0,4.0,,,,,0.121,0.097,,,,,,,,,,,,,
IRQ,Asia,Iraq,2020-02-27,41179351.0,7.0,2.0,,,,,0.17,0.049,,,,,,,,,,,,,
IRQ,Asia,Iraq,2020-02-28,41179351.0,7.0,0.0,,,,,0.17,0.0,,,,,,,,,,,,,
IRQ,Asia,Iraq,2020-02-29,41179351.0,13.0,6.0,1.857,,,0.0,0.316,0.146,0.045,,,0.0,,,,,,,,,
IRQ,Asia,Iraq,2020-03-01,41179351.0,19.0,6.0,2.714,,,0.0,0.461,0.146,0.066,,,0.0,,,,,,,,,
IRL,Europe,Ireland,2020-02-29,4982904.0,1.0,1.0,,,,,0.201,0.201,,,,,,,,,,,,,
IRL,Europe,Ireland,2020-03-01,4982904.0,1.0,0.0,,,,,0.201,0.0,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-20,8789776.0,,,,,,,,,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-21,8789776.0,1.0,1.0,,,,,0.114,0.114,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-22,8789776.0,1.0,0.0,,,,,0.114,0.0,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-23,8789776.0,1.0,0.0,,,,,0.114,0.0,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-24,8789776.0,1.0,0.0,,,,,0.114,0.0,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-25,8789776.0,1.0,0.0,,,,,0.114,0.0,,,,,,,,,,,,,
ISR,Asia,Israel,2020-02-26,8789776.0,2.0,1.0,0.286,,,0.0,0.228,0.114,0.033,,,0.0,,,,,,,,,
ISR,Asia,Israel,2020-02-27,8789776.0,3.0,1.0,0.429,,,0.0,0.341,0.114,0.049,,,0.0,,,,,,,,,
ISR,Asia,Israel,2020-02-28,8789776.0,6.0,3.0,0.714,,,0.0,0.683,0.341,0.081,,,0.0,,,,,,,,,
ISR,Asia,Israel,2020-02-29,8789776.0,6.0,0.0,0.714,,,0.0,0.683,0.0,0.081,,,0.0,,,,,,,,,
ISR,Asia,Israel,2020-03-01,8789776.0,7.0,1.0,0.857,,,0.0,0.796,0.114,0.098,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-01-31,60367471.0,2.0,2.0,,,,,0.033,0.033,,,,,,,,,,,,,
ITA,Europe,Italy,2020-02-01,60367471.0,2.0,0.0,,,,,0.033,0.0,,,,,,,,,,,,,
ITA,Europe,Italy,2020-02-02,60367471.0,2.0,0.0,,,,,0.033,0.0,,,,,,,,,,,,,
ITA,Europe,Italy,2020-02-03,60367471.0,2.0,0.0,,,,,0.033,0.0,,,,,,,,,,,,,
ITA,Europe,Italy,2020-02-04,60367471.0,2.0,0.0,,,,,0.033,0.0,,,,,,,,,,,,,
ITA,Europe,Italy,2020-02-05,60367471.0,2.0,0.0,0.286,,,0.0,0.033,0.0,0.005,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-06,60367471.0,2.0,0.0,0.286,,,0.0,0.033,0.0,0.005,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-07,60367471.0,3.0,1.0,0.143,,,0.0,0.05,0.017,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-08,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-09,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-10,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-11,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-12,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-13,60367471.0,3.0,0.0,0.143,,,0.0,0.05,0.0,0.002,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-14,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-15,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-16,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-17,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-18,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-19,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-20,60367471.0,3.0,0.0,0.0,,,0.0,0.05,0.0,0.0,,,0.0,,,,,,,,,
ITA,Europe,Italy,2020-02-21,60367471.0,20.0,17.0,2.429,1,1,0.143,0.331,0.282,0.04,0.017,0.017,0.002,,,,,,,,,
ITA,Europe,Italy,2020-02-22,60367471.0,62.0,42.0,8.429,2,1,0.286,1.027,0.696,0.14,0.033,0.017,0.005,,,,,,,,,
ITA,Europe,Italy,2020-02-23,60367471.0,155.0,93.0,21.714,3,1,0.429,2.568,1.541,0.36,0.05,0.017,0.007,,,,,,,,476.733,7.897
ITA,Europe,Italy,2020-02-24,60367471.0,229.0,74.0,32.286,7,4,1.0,3.793,1.226,0.535,0.116,0.066,0.017,3.57,26,0.431,127,2.104,,,,
ITA,Europe,Italy,2020-02-25,60367471.0,322.0,93.0,45.571,10,3,1.429,5.334,1.541,0.755,0.166,0.05,0.024,3.52,35,0.58,149,2.468,,,,
ITA,Europe,Italy,2020-02-26,60367471.0,453.0,131.0,64.286,12,2,1.714,7.504,2.17,1.065,0.199,0.033,0.028,3.45,36,0.596,164,2.717,,,,
ITA,Europe,Italy,2020-02-27,60367471.0,655.0,202.0,93.143,17,5,2.429,10.85,3.346,1.543,0.282,0.083,0.04,3.37,56,0.928,304,5.036,,,,
ITA,Europe,Italy,2020-02-28,60367471.0,888.0,233.0,124.0,21,4,2.857,14.71,3.86,2.054,0.348,0.066,0.047,3.25,64,1.06,409,6.775,,,,
ITA,Europe,Italy,2020-02-29,60367471.0,1128.0,240.0,152.286,29,8,3.857,18.686,3.976,2.523,0.48,0.133,0.064,3.12,105,1.739,506,8.382,,,,
ITA,Europe,Italy,2020-03-01,60367471.0,1694.0,566.0,219.857,34,5,4.429,28.061,9.376,3.642,0.563,0.083,0.073,3.07,140,2.319,779,12.904,,,2272.327,37.642
JPN,Asia,Japan,2020-01-22,126050796.0,2.0,,,,,,0.016,,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-23,126050796.0,2.0,0.0,,,,,0.016,0.0,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-24,126050796.0,2.0,0.0,,,,,0.016,0.0,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-25,126050796.0,2.0,0.0,,,,,0.016,0.0,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-26,126050796.0,4.0,2.0,,,,,0.032,0.016,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-27,126050796.0,4.0,0.0,,,,,0.032,0.0,,,,,,,,,,,,,
JPN,Asia,Japan,2020-01-28,126050796.0,7.0,3.0,0.714,,,0.0,0.056,0.024,0.006,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-01-29,126050796.0,7.0,0.0,0.714,,,0.0,0.056,0.0,0.006,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-01-30,126050796.0,11.0,4.0,1.286,,,0.0,0.087,0.032,0.01,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-01-31,126050796.0,15.0,4.0,1.857,,,0.0,0.119,0.032,0.015,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-01,126050796.0,20.0,5.0,2.571,,,0.0,0.159,0.04,0.02,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-02,126050796.0,20.0,0.0,2.286,,,0.0,0.159,0.0,0.018,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-03,126050796.0,20.0,0.0,2.286,,,0.0,0.159,0.0,0.018,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-04,126050796.0,22.0,2.0,2.143,,,0.0,0.175,0.016,0.017,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-05,126050796.0,23.0,1.0,2.286,,,0.0,0.182,0.008,0.018,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-06,126050796.0,23.0,0.0,1.714,,,0.0,0.182,0.0,0.014,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-07,126050796.0,23.0,0.0,1.143,,,0.0,0.182,0.0,0.009,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-08,126050796.0,24.0,1.0,0.571,,,0.0,0.19,0.008,0.005,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-09,126050796.0,24.0,0.0,0.571,,,0.0,0.19,0.0,0.005,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-10,126050796.0,26.0,2.0,0.857,,,0.0,0.206,0.016,0.007,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-11,126050796.0,27.0,1.0,0.714,,,0.0,0.214,0.008,0.006,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-12,126050796.0,28.0,1.0,0.714,,,0.0,0.222,0.008,0.006,,,0.0,,,,,,,,,
JPN,Asia,Japan,2020-02-13,126050796.0,33.0,5.0,1.429,1,1,0.143,0.262,0.04,0.011,0.008,0.008,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-14,126050796.0,43.0,10.0,2.857,1,0,0.143,0.341,0.079,0.023,0.008,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-15,126050796.0,54.0,11.0,4.286,1,0,0.143,0.428,0.087,0.034,0.008,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-16,126050796.0,60.0,6.0,5.143,1,0,0.143,0.476,0.048,0.041,0.008,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-17,126050796.0,67.0,7.0,5.857,1,0,0.143,0.532,0.056,0.046,0.008,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-18,126050796.0,79.0,12.0,7.429,2,1,0.286,0.627,0.095,0.059,0.016,0.008,0.002,,,,,,,,,
JPN,Asia,Japan,2020-02-19,126050796.0,85.0,6.0,8.143,2,0,0.286,0.674,0.048,0.065,0.016,0,0.002,,,,,,,,,
JPN,Asia,Japan,2020-02-20,126050796.0,95.0,10.0,8.857,2,0,0.143,0.754,0.079,0.07,0.016,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-21,126050796.0,112.0,17.0,9.857,2,0,0.143,0.889,0.135,0.078,0.016,0,0.001,,,,,,,,,
JPN,Asia,Japan,2020-02-22,126050796.0,137.0,25.0,11.857,2,0,0.143,1.087,0.198,0.094,0.016,0,0.001,1.21,,,,,,,,
JPN,Asia,Japan,2020-02-23,126050796.0,149.0,12.0,12.714,2,0,0.143,1.182,0.095,0.101,0.016,0,0.001,1.15,,,,,,,,
JPN,Asia,Japan,2020-02-24,126050796.0,160.0,11.0,13.286,2,0,0.143,1.269,0.087,0.105,0.016,0,0.001,1.1,,,,,,,,
